지역명,자치구명,건물용도,거래유형,면적구간,거래건수,신뢰등급,출처,매매가,매매가_25,매매가_75,보증금,보증금_25,보증금_75,월임대료,면적_중앙값,행정동ID_8자리
독산3동,금천구,단독다가구,월세,20㎡이하,393,높음,법정동,,,,500.0,,,40.0,18.0,11180540
독산3동,금천구,단독다가구,월세,20-40㎡,525,높음,법정동,,,,1000.0,,,45.0,30.0,11180540
독산3동,금천구,단독다가구,월세,40-60㎡,164,높음,법정동,,,,2000.0,,,50.0,48.0,11180540
독산3동,금천구,단독다가구,월세,60-85㎡,58,높음,법정동,,,,3000.0,,,65.0,72.7,11180540
독산3동,금천구,단독다가구,월세,85-135㎡,16,보통,자치구,,,,5000.0,,,82.5,90.0,11180540
독산3동,금천구,단독다가구,월세,135㎡초과,70,높음,자치구,,,,1000.0,,,35.0,199.2,11180540
독산3동,금천구,아파트,월세,20㎡이하,24,보통,법정동,,,,6000.0,,,52.0,19.3,11180540
독산3동,금천구,아파트,월세,20-40㎡,25,보통,법정동,,,,5000.0,,,24.0,37.8,11180540
독산3동,금천구,아파트,월세,40-60㎡,10,보통,해당지역,,,,5500.0,,,102.5,57.5,11180540
독산3동,금천구,아파트,월세,60-85㎡,12,보통,해당지역,,,,8000.0,,,102.5,74.5,11180540
독산3동,금천구,아파트,월세,85-135㎡,13,보통,법정동,,,,21000.0,,,75.0,89.5,11180540
독산3동,금천구,연립다세대,월세,20㎡이하,11,보통,해당지역,,,,1000.0,,,50.0,13.9,11180540
독산3동,금천구,연립다세대,월세,20-40㎡,85,높음,해당지역,,,,9700.0,,,31.0,29.6,11180540
독산3동,금천구,연립다세대,월세,40-60㎡,56,높음,해당지역,,,,9822.5,,,30.0,51.1,11180540
독산3동,금천구,연립다세대,월세,60-85㎡,29,보통,법정동,,,,10000.0,,,55.0,69.6,11180540
독산3동,금천구,오피스텔,월세,20㎡이하,16,보통,해당지역,,,,1000.0,,,49.5,18.8,11180540
독산3동,금천구,오피스텔,월세,20-40㎡,32,높음,해당지역,,,,3000.0,,,59.0,23.7,11180540
독산3동,금천구,오피스텔,월세,40-60㎡,221,높음,법정동,,,,16545.0,,,19.0,46.5,11180540
독산3동,금천구,오피스텔,월세,60-85㎡,27,보통,법정동,,,,9416.0,,,87.0,61.8,11180540
독산3동,금천구,단독다가구,전세,20㎡이하,34,높음,법정동,,,,5000.0,3075.0,8000.0,,18.0,11180540
독산3동,금천구,단독다가구,전세,20-40㎡,85,높음,법정동,,,,9000.0,6500.0,12000.0,,33.0,11180540
독산3동,금천구,단독다가구,전세,40-60㎡,43,높음,법정동,,,,11300.0,8000.0,15000.0,,47.7,11180540
독산3동,금천구,단독다가구,전세,60-85㎡,24,보통,법정동,,,,15000.0,11412.5,20000.0,,70.0,11180540
독산3동,금천구,단독다가구,전세,135㎡초과,19,보통,자치구,,,,9000.0,5000.0,16000.0,,167.0,11180540
독산3동,금천구,아파트,전세,20㎡이하,15,보통,법정동,,,,11000.0,9300.0,11450.0,,16.8,11180540
독산3동,금천구,아파트,전세,20-40㎡,24,보통,법정동,,,,20000.0,18675.0,22012.5,,38.6,11180540
독산3동,금천구,아파트,전세,40-60㎡,171,높음,법정동,,,,43524.0,33111.0,55000.0,,59.9,11180540
독산3동,금천구,아파트,전세,60-85㎡,17,보통,해당지역,,,,42000.0,32500.0,45000.0,,69.7,11180540
독산3동,금천구,아파트,전세,85-135㎡,34,높음,법정동,,,,44550.0,42000.0,47875.0,,89.5,11180540
독산3동,금천구,연립다세대,전세,20㎡이하,12,보통,법정동,,,,11000.0,7350.0,12500.0,,14.6,11180540
독산3동,금천구,연립다세대,전세,20-40㎡,75,높음,해당지역,,,,20200.0,17275.0,23000.0,,29.8,11180540
독산3동,금천구,연립다세대,전세,40-60㎡,32,높음,해당지역,,,,19000.0,14842.5,26700.0,,51.5,11180540
독산3동,금천구,연립다세대,전세,60-85㎡,21,보통,법정동,,,,21000.0,19000.0,25000.0,,67.8,11180540
독산3동,금천구,오피스텔,전세,20㎡이하,70,높음,법정동,,,,14000.0,12515.0,15000.0,,16.8,11180540
독산3동,금천구,오피스텔,전세,20-40㎡,20,보통,해당지역,,,,15000.0,8750.0,23000.0,,28.9,11180540
독산3동,금천구,오피스텔,전세,40-60㎡,11,보통,해당지역,,,,24480.0,23750.0,26650.0,,44.6,11180540
독산4동,금천구,단독다가구,매매,135㎡초과,38,높음,자치구,75683.0,47325.0,101449.2,,,,,201.4,11180550
독산4동,금천구,아파트,매매,20㎡이하,12,보통,자치구,10000.0,9800.0,10500.0,,,,,14.1,11180550
독산4동,금천구,아파트,매매,20-40㎡,24,보통,법정동,36350.0,34925.0,37500.0,,,,,38.6,11180550
독산4동,금천구,아파트,매매,40-60㎡,162,높음,법정동,63700.0,50000.0,96000.0,,,,,59.8,11180550
독산4동,금천구,아파트,매매,60-85㎡,168,높음,법정동,82500.0,67875.0,117125.0,,,,,84.5,11180550
독산4동,금천구,아파트,매매,85-135㎡,49,높음,법정동,69000.0,65700.0,77500.0,,,,,89.5,11180550
독산4동,금천구,연립다세대,매매,20-40㎡,60,높음,해당지역,26000.0,23650.0,32300.0,,,,,28.9,11180550
독산4동,금천구,연립다세대,매매,40-60㎡,23,보통,해당지역,32800.0,18750.0,44050.0,,,,,49.4,11180550
독산4동,금천구,연립다세대,매매,60-85㎡,12,보통,해당지역,34200.0,31750.0,48925.0,,,,,65.5,11180550
독산4동,금천구,오피스텔,매매,20㎡이하,60,높음,자치구,11500.0,10375.0,13025.0,,,,,17.6,11180550
독산4동,금천구,오피스텔,매매,20-40㎡,54,높음,법정동,17550.0,15775.0,20150.0,,,,,26.4,11180550
독산4동,금천구,단독다가구,월세,20㎡이하,393,높음,법정동,,,,500.0,,,40.0,18.0,11180550
독산4동,금천구,단독다가구,월세,20-40㎡,525,높음,법정동,,,,1000.0,,,45.0,30.0,11180550
독산4동,금천구,단독다가구,월세,40-60㎡,164,높음,법정동,,,,2000.0,,,50.0,48.0,11180550
독산4동,금천구,단독다가구,월세,60-85㎡,58,높음,법정동,,,,3000.0,,,65.0,72.7,11180550
독산4동,금천구,단독다가구,월세,85-135㎡,16,보통,자치구,,,,5000.0,,,82.5,90.0,11180550
독산4동,금천구,단독다가구,월세,135㎡초과,70,높음,자치구,,,,1000.0,,,35.0,199.2,11180550
독산4동,금천구,아파트,월세,20㎡이하,24,보통,법정동,,,,6000.0,,,52.0,19.3,11180550
독산4동,금천구,아파트,월세,20-40㎡,25,보통,법정동,,,,5000.0,,,24.0,37.8,11180550
독산4동,금천구,아파트,월세,40-60㎡,142,높음,법정동,,,,22000.0,,,60.0,59.8,11180550
독산4동,금천구,아파트,월세,60-85㎡,85,높음,법정동,,,,20000.0,,,100.0,84.8,11180550
독산4동,금천구,아파트,월세,85-135㎡,13,보통,법정동,,,,21000.0,,,75.0,89.5,11180550
독산4동,금천구,연립다세대,월세,20㎡이하,57,높음,법정동,,,,1000.0,,,48.0,13.9,11180550
독산4동,금천구,연립다세대,월세,20-40㎡,38,높음,해당지역,,,,5000.0,,,65.0,29.3,11180550
독산4동,금천구,연립다세대,월세,40-60㎡,25,보통,해당지역,,,,5000.0,,,50.0,47.2,11180550
독산4동,금천구,연립다세대,월세,60-85㎡,11,보통,해당지역,,,,10253.0,,,55.0,68.2,11180550
독산4동,금천구,오피스텔,월세,20㎡이하,194,높음,법정동,,,,2000.0,,,49.5,17.2,11180550
독산4동,금천구,오피스텔,월세,20-40㎡,639,높음,법정동,,,,3000.0,,,62.0,26.4,11180550
독산4동,금천구,오피스텔,월세,40-60㎡,221,높음,법정동,,,,16545.0,,,19.0,46.5,11180550
독산4동,금천구,오피스텔,월세,60-85㎡,27,보통,법정동,,,,9416.0,,,87.0,61.8,11180550
독산4동,금천구,단독다가구,전세,20㎡이하,34,높음,법정동,,,,5000.0,3075.0,8000.0,,18.0,11180550
독산4동,금천구,단독다가구,전세,20-40㎡,85,높음,법정동,,,,9000.0,6500.0,12000.0,,33.0,11180550
독산4동,금천구,단독다가구,전세,40-60㎡,43,높음,법정동,,,,11300.0,8000.0,15000.0,,47.7,11180550
독산4동,금천구,단독다가구,전세,60-85㎡,24,보통,법정동,,,,15000.0,11412.5,20000.0,,70.0,11180550
독산4동,금천구,단독다가구,전세,135㎡초과,19,보통,자치구,,,,9000.0,5000.0,16000.0,,167.0,11180550
독산4동,금천구,아파트,전세,20㎡이하,15,보통,법정동,,,,11000.0,9300.0,11450.0,,16.8,11180550
독산4동,금천구,아파트,전세,20-40㎡,24,보통,법정동,,,,20000.0,18675.0,22012.5,,38.6,11180550
독산4동,금천구,아파트,전세,40-60㎡,171,높음,법정동,,,,43524.0,33111.0,55000.0,,59.9,11180550
독산4동,금천구,아파트,전세,60-85㎡,129,높음,법정동,,,,50000.0,40000.0,65000.0,,84.8,11180550
독산4동,금천구,아파트,전세,85-135㎡,34,높음,법정동,,,,44550.0,42000.0,47875.0,,89.5,11180550
독산4동,금천구,연립다세대,전세,20㎡이하,12,보통,법정동,,,,11000.0,7350.0,12500.0,,14.6,11180550
독산4동,금천구,연립다세대,전세,20-40㎡,45,높음,해당지역,,,,19300.0,16690.0,21000.0,,29.2,11180550
독산4동,금천구,연립다세대,전세,40-60㎡,15,보통,해당지역,,,,20000.0,14300.0,27000.0,,49.4,11180550
독산4동,금천구,연립다세대,전세,60-85㎡,21,보통,법정동,,,,21000.0,19000.0,25000.0,,67.8,11180550
독산4동,금천구,오피스텔,전세,20㎡이하,70,높음,법정동,,,,14000.0,12515.0,15000.0,,16.8,11180550
독산4동,금천구,오피스텔,전세,20-40㎡,430,높음,법정동,,,,24000.0,21300.0,26600.0,,27.9,11180550
독산4동,금천구,오피스텔,전세,40-60㎡,77,높음,법정동,,,,35700.0,27300.0,37000.0,,53.5,11180550
시흥1동,금천구,단독다가구,매매,135㎡초과,23,보통,법정동,70000.0,43400.0,93995.5,,,,,199.2,11180570
시흥1동,금천구,아파트,매매,20㎡이하,12,보통,자치구,10000.0,9800.0,10500.0,,,,,14.1,11180570
시흥1동,금천구,아파트,매매,20-40㎡,26,보통,자치구,35900.0,34175.0,37375.0,,,,,38.6,11180570
시흥1동,금천구,아파트,매매,40-60㎡,74,높음,해당지역,47500.0,43825.0,70950.0,,,,,53.8,11180570
시흥1동,금천구,아파트,매매,60-85㎡,60,높음,해당지역,90500.0,73450.0,94500.0,,,,,84.7,11180570
시흥1동,금천구,아파트,매매,85-135㎡,16,보통,해당지역,104750.0,95000.0,109500.0,,,,,113.3,11180570
시흥1동,금천구,연립다세대,매매,20-40㎡,24,보통,해당지역,22500.0,20375.0,23250.0,,,,,29.8,11180570
시흥1동,금천구,연립다세대,매매,40-60㎡,40,높음,해당지역,28000.0,26775.0,30625.0,,,,,49.5,11180570
시흥1동,금천구,연립다세대,매매,60-85㎡,36,높음,법정동,31750.0,28937.5,35000.0,,,,,67.9,11180570
시흥1동,금천구,오피스텔,매매,20㎡이하,60,높음,자치구,11500.0,10375.0,13025.0,,,,,17.6,11180570
시흥1동,금천구,오피스텔,매매,20-40㎡,70,높음,자치구,17975.0,16000.0,23750.0,,,,,26.5,11180570
시흥1동,금천구,단독다가구,월세,20㎡이하,137,높음,법정동,,,,300.0,,,30.0,18.0,11180570
시흥1동,금천구,단독다가구,월세,20-40㎡,308,높음,법정동,,,,600.0,,,40.0,30.0,11180570
시흥1동,금천구,단독다가구,월세,40-60㎡,100,높음,법정동,,,,2000.0,,,50.0,48.1,11180570
시흥1동,금천구,단독다가구,월세,60-85㎡,44,높음,법정동,,,,3500.0,,,60.0,69.2,11180570
시흥1동,금천구,단독다가구,월세,85-135㎡,16,보통,자치구,,,,5000.0,,,82.5,90.0,11180570
시흥1동,금천구,단독다가구,월세,135㎡초과,60,높음,법정동,,,,1000.0,,,35.0,199.4,11180570
시흥1동,금천구,아파트,월세,20㎡이하,21,보통,해당지역,,,,500.0,,,50.0,14.2,11180570
시흥1동,금천구,아파트,월세,20-40㎡,12,보통,해당지역,,,,2416.0,,,12.0,29.0,11180570
시흥1동,금천구,아파트,월세,40-60㎡,67,높음,해당지역,,,,2000.0,,,50.0,53.8,11180570
시흥1동,금천구,아파트,월세,60-85㎡,23,보통,해당지역,,,,15000.0,,,60.0,81.2,11180570
시흥1동,금천구,아파트,월세,85-135㎡,14,보통,해당지역,,,,15500.0,,,125.0,114.6,11180570
시흥1동,금천구,연립다세대,월세,20㎡이하,27,보통,해당지역,,,,3000.0,,,40.0,16.6,11180570
시흥1동,금천구,연립다세대,월세,20-40㎡,98,높음,해당지역,,,,5000.0,,,26.5,29.8,11180570
시흥1동,금천구,연립다세대,월세,40-60㎡,43,높음,해당지역,,,,5040.0,,,40.0,46.7,11180570
시흥1동,금천구,연립다세대,월세,60-85㎡,19,보통,법정동,,,,3583.0,,,45.0,68.2,11180570
시흥1동,금천구,오피스텔,월세,20㎡이하,62,높음,해당지역,,,,500.0,,,50.0,18.2,11180570
시흥1동,금천구,오피스텔,월세,20-40㎡,98,높음,해당지역,,,,2000.0,,,55.0,26.2,11180570
시흥1동,금천구,오피스텔,월세,40-60㎡,13,보통,해당지역,,,,10000.0,,,40.0,43.4,11180570
시흥1동,금천구,오피스텔,월세,60-85㎡,30,높음,자치구,,,,9542.0,,,87.0,61.8,11180570
시흥1동,금천구,단독다가구,전세,20㎡이하,11,보통,법정동,,,,3500.0,2250.0,6000.0,,17.0,11180570
시흥1동,금천구,단독다가구,전세,20-40㎡,75,높음,법정동,,,,8000.0,5500.0,11000.0,,32.2,11180570
시흥1동,금천구,단독다가구,전세,40-60㎡,48,높음,법정동,,,,12000.0,8950.0,13000.0,,50.0,11180570
시흥1동,금천구,단독다가구,전세,60-85㎡,19,보통,법정동,,,,17000.0,13325.0,20000.0,,76.6,11180570
시흥1동,금천구,단독다가구,전세,135㎡초과,15,보통,법정동,,,,9000.0,5500.0,16000.0,,160.9,11180570
시흥1동,금천구,아파트,전세,20㎡이하,27,보통,자치구,,,,11300.0,10500.0,11750.0,,14.4,11180570
시흥1동,금천구,아파트,전세,20-40㎡,31,높음,자치구,,,,20000.0,19000.0,22025.0,,38.6,11180570
시흥1동,금천구,아파트,전세,40-60㎡,89,높음,해당지역,,,,23000.0,18000.0,27000.0,,49.8,11180570
시흥1동,금천구,아파트,전세,60-85㎡,43,높음,해당지역,,,,49000.0,26750.0,57000.0,,84.7,11180570
시흥1동,금천구,아파트,전세,85-135㎡,42,높음,법정동,,,,46000.0,43000.0,53000.0,,114.8,11180570
시흥1동,금천구,연립다세대,전세,20㎡이하,14,보통,법정동,,,,13050.0,10500.0,13975.0,,17.0,11180570
시흥1동,금천구,연립다세대,전세,20-40㎡,54,높음,해당지역,,,,19925.0,18000.0,22800.0,,29.7,11180570
시흥1동,금천구,연립다세대,전세,40-60㎡,31,높음,해당지역,,,,24000.0,19422.5,30000.0,,48.9,11180570
시흥1동,금천구,연립다세대,전세,60-85㎡,35,높음,법정동,,,,20000.0,17750.0,23200.0,,72.5,11180570
시흥1동,금천구,오피스텔,전세,20㎡이하,46,높음,해당지역,,,,13575.0,12200.0,13912.5,,17.8,11180570
시흥1동,금천구,오피스텔,전세,20-40㎡,63,높음,해당지역,,,,18700.0,15000.0,21000.0,,27.9,11180570
시흥1동,금천구,오피스텔,전세,40-60㎡,10,보통,법정동,,,,26600.0,21000.0,26975.0,,44.1,11180570
시흥2동,금천구,단독다가구,매매,135㎡초과,23,보통,법정동,70000.0,43400.0,93995.5,,,,,199.2,11180580
시흥2동,금천구,아파트,매매,20㎡이하,12,보통,자치구,10000.0,9800.0,10500.0,,,,,14.1,11180580
시흥2동,금천구,아파트,매매,20-40㎡,26,보통,자치구,35900.0,34175.0,37375.0,,,,,38.6,11180580
시흥2동,금천구,아파트,매매,40-60㎡,54,높음,해당지역,44400.0,40925.0,46725.0,,,,,59.9,11180580
시흥2동,금천구,아파트,매매,60-85㎡,72,높음,해당지역,55000.0,53000.0,57075.0,,,,,85.0,11180580
시흥2동,금천구,아파트,매매,85-135㎡,30,높음,해당지역,60000.0,56275.0,68000.0,,,,,114.8,11180580
시흥2동,금천구,연립다세대,매매,20-40㎡,90,높음,법정동,24250.0,20625.0,29300.0,,,,,29.9,11180580
시흥2동,금천구,연립다세대,매매,40-60㎡,116,높음,법정동,28750.0,26875.0,33900.0,,,,,49.5,11180580
시흥2동,금천구,연립다세대,매매,60-85㎡,36,높음,법정동,31750.0,28937.5,35000.0,,,,,67.9,11180580
시흥2동,금천구,오피스텔,매매,20㎡이하,60,높음,자치구,11500.0,10375.0,13025.0,,,,,17.6,11180580
시흥2동,금천구,오피스텔,매매,20-40㎡,70,높음,자치구,17975.0,16000.0,23750.0,,,,,26.5,11180580
시흥2동,금천구,단독다가구,월세,20㎡이하,137,높음,법정동,,,,300.0,,,30.0,18.0,11180580
시흥2동,금천구,단독다가구,월세,20-40㎡,308,높음,법정동,,,,600.0,,,40.0,30.0,11180580
시흥2동,금천구,단독다가구,월세,40-60㎡,100,높음,법정동,,,,2000.0,,,50.0,48.1,11180580
시흥2동,금천구,단독다가구,월세,60-85㎡,44,높음,법정동,,,,3500.0,,,60.0,69.2,11180580
시흥2동,금천구,단독다가구,월세,85-135㎡,16,보통,자치구,,,,5000.0,,,82.5,90.0,11180580
시흥2동,금천구,단독다가구,월세,135㎡초과,60,높음,법정동,,,,1000.0,,,35.0,199.4,11180580
시흥2동,금천구,아파트,월세,20㎡이하,21,보통,법정동,,,,500.0,,,50.0,14.2,11180580
시흥2동,금천구,아파트,월세,20-40㎡,27,보통,해당지역,,,,1077.0,,,15.0,32.7,11180580
시흥2동,금천구,아파트,월세,40-60㎡,22,보통,해당지역,,,,6000.0,,,85.0,59.3,11180580
시흥2동,금천구,아파트,월세,60-85㎡,30,높음,해당지역,,,,5000.0,,,107.5,85.0,11180580
시흥2동,금천구,아파트,월세,85-135㎡,22,보통,법정동,,,,16500.0,,,100.0,114.8,11180580
시흥2동,금천구,연립다세대,월세,20㎡이하,34,높음,법정동,,,,1000.0,,,45.0,16.4,11180580
시흥2동,금천구,연립다세대,월세,20-40㎡,168,높음,법정동,,,,4465.0,,,35.0,29.8,11180580
시흥2동,금천구,연립다세대,월세,40-60㎡,144,높음,법정동,,,,3974.0,,,37.0,48.0,11180580
시흥2동,금천구,연립다세대,월세,60-85㎡,19,보통,법정동,,,,3583.0,,,45.0,68.2,11180580
시흥2동,금천구,오피스텔,월세,20㎡이하,62,높음,법정동,,,,500.0,,,50.0,18.2,11180580
시흥2동,금천구,오피스텔,월세,20-40㎡,120,높음,법정동,,,,2000.0,,,51.5,27.2,11180580
시흥2동,금천구,오피스텔,월세,40-60㎡,17,보통,법정동,,,,10000.0,,,40.0,47.9,11180580
시흥2동,금천구,오피스텔,월세,60-85㎡,30,높음,자치구,,,,9542.0,,,87.0,61.8,11180580
시흥2동,금천구,단독다가구,전세,20㎡이하,11,보통,법정동,,,,3500.0,2250.0,6000.0,,17.0,11180580
시흥2동,금천구,단독다가구,전세,20-40㎡,75,높음,법정동,,,,8000.0,5500.0,11000.0,,32.2,11180580
시흥2동,금천구,단독다가구,전세,40-60㎡,48,높음,법정동,,,,12000.0,8950.0,13000.0,,50.0,11180580
시흥2동,금천구,단독다가구,전세,60-85㎡,19,보통,법정동,,,,17000.0,13325.0,20000.0,,76.6,11180580
시흥2동,금천구,단독다가구,전세,135㎡초과,15,보통,법정동,,,,9000.0,5500.0,16000.0,,160.9,11180580
시흥2동,금천구,아파트,전세,20㎡이하,27,보통,자치구,,,,11300.0,10500.0,11750.0,,14.4,11180580
시흥2동,금천구,아파트,전세,20-40㎡,31,높음,자치구,,,,20000.0,19000.0,22025.0,,38.6,11180580
시흥2동,금천구,아파트,전세,40-60㎡,49,높음,해당지역,,,,32000.0,30000.0,34000.0,,59.9,11180580
시흥2동,금천구,아파트,전세,60-85㎡,36,높음,해당지역,,,,39900.0,36000.0,41625.0,,85.0,11180580
시흥2동,금천구,아파트,전세,85-135㎡,33,높음,해당지역,,,,46000.0,43000.0,50000.0,,114.8,11180580
시흥2동,금천구,연립다세대,전세,20㎡이하,14,보통,법정동,,,,13050.0,10500.0,13975.0,,17.0,11180580
시흥2동,금천구,연립다세대,전세,20-40㎡,132,높음,법정동,,,,18785.0,15300.0,20050.0,,29.8,11180580
시흥2동,금천구,연립다세대,전세,40-60㎡,99,높음,법정동,,,,18050.0,15000.0,22950.0,,48.9,11180580
시흥2동,금천구,연립다세대,전세,60-85㎡,35,높음,법정동,,,,20000.0,17750.0,23200.0,,72.5,11180580
시흥2동,금천구,오피스텔,전세,20㎡이하,46,높음,법정동,,,,13575.0,12200.0,13912.5,,17.8,11180580
시흥2동,금천구,오피스텔,전세,20-40㎡,72,높음,법정동,,,,18250.0,13975.0,20850.0,,28.4,11180580
시흥2동,금천구,오피스텔,전세,40-60㎡,10,보통,법정동,,,,26600.0,21000.0,26975.0,,44.1,11180580
시흥3동,금천구,단독다가구,매매,135㎡초과,23,보통,법정동,70000.0,43400.0,93995.5,,,,,199.2,11180590
시흥3동,금천구,아파트,매매,20㎡이하,12,보통,자치구,10000.0,9800.0,10500.0,,,,,14.1,11180590
시흥3동,금천구,아파트,매매,20-40㎡,26,보통,자치구,35900.0,34175.0,37375.0,,,,,38.6,11180590
시흥3동,금천구,아파트,매매,40-60㎡,164,높음,법정동,45100.0,40375.0,48625.0,,,,,59.3,11180590
시흥3동,금천구,아파트,매매,60-85㎡,166,높음,법정동,57000.0,53500.0,74925.0,,,,,84.8,11180590
시흥3동,금천구,아파트,매매,85-135㎡,50,높음,법정동,68000.0,58000.0,85625.0,,,,,114.8,11180590
시흥3동,금천구,연립다세대,매매,20-40㎡,14,보통,해당지역,28600.0,23525.0,40000.0,,,,,35.2,11180590
시흥3동,금천구,연립다세대,매매,40-60㎡,29,보통,해당지역,31000.0,25950.0,35000.0,,,,,52.5,11180590
시흥3동,금천구,연립다세대,매매,60-85㎡,15,보통,해당지역,33500.0,31250.0,35000.0,,,,,67.6,11180590
시흥3동,금천구,오피스텔,매매,20㎡이하,60,높음,자치구,11500.0,10375.0,13025.0,,,,,17.6,11180590
시흥3동,금천구,오피스텔,매매,20-40㎡,70,높음,자치구,17975.0,16000.0,23750.0,,,,,26.5,11180590
시흥3동,금천구,단독다가구,월세,20㎡이하,137,높음,법정동,,,,300.0,,,30.0,18.0,11180590
시흥3동,금천구,단독다가구,월세,20-40㎡,308,높음,법정동,,,,600.0,,,40.0,30.0,11180590
시흥3동,금천구,단독다가구,월세,40-60㎡,100,높음,법정동,,,,2000.0,,,50.0,48.1,11180590
시흥3동,금천구,단독다가구,월세,60-85㎡,44,높음,법정동,,,,3500.0,,,60.0,69.2,11180590
시흥3동,금천구,단독다가구,월세,85-135㎡,16,보통,자치구,,,,5000.0,,,82.5,90.0,11180590
시흥3동,금천구,단독다가구,월세,135㎡초과,60,높음,법정동,,,,1000.0,,,35.0,199.4,11180590
시흥3동,금천구,아파트,월세,20㎡이하,21,보통,법정동,,,,500.0,,,50.0,14.2,11180590
시흥3동,금천구,아파트,월세,20-40㎡,39,높음,법정동,,,,1077.0,,,15.0,32.7,11180590
시흥3동,금천구,아파트,월세,40-60㎡,120,높음,법정동,,,,3000.0,,,60.0,53.8,11180590
시흥3동,금천구,아파트,월세,60-85㎡,70,높음,법정동,,,,6500.0,,,100.0,84.8,11180590
시흥3동,금천구,아파트,월세,85-135㎡,22,보통,법정동,,,,16500.0,,,100.0,114.8,11180590
시흥3동,금천구,연립다세대,월세,20㎡이하,34,높음,법정동,,,,1000.0,,,45.0,16.4,11180590
시흥3동,금천구,연립다세대,월세,20-40㎡,17,보통,해당지역,,,,2000.0,,,50.0,34.0,11180590
시흥3동,금천구,연립다세대,월세,40-60㎡,27,보통,해당지역,,,,2000.0,,,50.0,50.8,11180590
시흥3동,금천구,연립다세대,월세,60-85㎡,19,보통,법정동,,,,3583.0,,,45.0,68.2,11180590
시흥3동,금천구,오피스텔,월세,20㎡이하,62,높음,법정동,,,,500.0,,,50.0,18.2,11180590
시흥3동,금천구,오피스텔,월세,20-40㎡,10,보통,해당지역,,,,12211.5,,,25.5,39.7,11180590
시흥3동,금천구,오피스텔,월세,40-60㎡,17,보통,법정동,,,,10000.0,,,40.0,47.9,11180590
시흥3동,금천구,오피스텔,월세,60-85㎡,30,높음,자치구,,,,9542.0,,,87.0,61.8,11180590
시흥3동,금천구,단독다가구,전세,20㎡이하,11,보통,법정동,,,,3500.0,2250.0,6000.0,,17.0,11180590
시흥3동,금천구,단독다가구,전세,20-40㎡,75,높음,법정동,,,,8000.0,5500.0,11000.0,,32.2,11180590
시흥3동,금천구,단독다가구,전세,40-60㎡,48,높음,법정동,,,,12000.0,8950.0,13000.0,,50.0,11180590
시흥3동,금천구,단독다가구,전세,60-85㎡,19,보통,법정동,,,,17000.0,13325.0,20000.0,,76.6,11180590
시흥3동,금천구,단독다가구,전세,135㎡초과,15,보통,법정동,,,,9000.0,5500.0,16000.0,,160.9,11180590
시흥3동,금천구,아파트,전세,20㎡이하,27,보통,자치구,,,,11300.0,10500.0,11750.0,,14.4,11180590
시흥3동,금천구,아파트,전세,20-40㎡,31,높음,자치구,,,,20000.0,19000.0,22025.0,,38.6,11180590
시흥3동,금천구,아파트,전세,40-60㎡,159,높음,법정동,,,,27000.0,20000.0,33000.0,,59.2,11180590
시흥3동,금천구,아파트,전세,60-85㎡,116,높음,법정동,,,,39000.0,30000.0,43000.0,,84.8,11180590
시흥3동,금천구,아파트,전세,85-135㎡,42,높음,법정동,,,,46000.0,43000.0,53000.0,,114.8,11180590
시흥3동,금천구,연립다세대,전세,20㎡이하,14,보통,법정동,,,,13050.0,10500.0,13975.0,,17.0,11180590
시흥3동,금천구,연립다세대,전세,20-40㎡,19,보통,해당지역,,,,15000.0,13000.0,17500.0,,32.8,11180590
시흥3동,금천구,연립다세대,전세,40-60㎡,36,높음,해당지역,,,,15500.0,14150.0,19250.0,,49.6,11180590
시흥3동,금천구,연립다세대,전세,60-85㎡,21,보통,해당지역,,,,20000.0,18000.0,23500.0,,72.5,11180590
시흥3동,금천구,오피스텔,전세,20㎡이하,46,높음,법정동,,,,13575.0,12200.0,13912.5,,17.8,11180590
시흥3동,금천구,오피스텔,전세,20-40㎡,72,높음,법정동,,,,18250.0,13975.0,20850.0,,28.4,11180590
시흥3동,금천구,오피스텔,전세,40-60㎡,10,보통,법정동,,,,26600.0,21000.0,26975.0,,44.1,11180590
시흥4동,금천구,단독다가구,매매,135㎡초과,23,보통,법정동,70000.0,43400.0,93995.5,,,,,199.2,11180600
시흥4동,금천구,아파트,매매,20㎡이하,12,보통,자치구,10000.0,9800.0,10500.0,,,,,14.1,11180600
시흥4동,금천구,아파트,매매,20-40㎡,26,보통,자치구,35900.0,34175.0,37375.0,,,,,38.6,11180600
시흥4동,금천구,아파트,매매,40-60㎡,22,보통,해당지역,45700.0,43000.0,47725.0,,,,,59.9,11180600
시흥4동,금천구,아파트,매매,60-85㎡,11,보통,해당지역,59000.0,54900.0,59700.0,,,,,84.8,11180600
시흥4동,금천구,아파트,매매,85-135㎡,50,높음,법정동,68000.0,58000.0,85625.0,,,,,114.8,11180600
시흥4동,금천구,연립다세대,매매,20-40㎡,24,보통,해당지역,28300.0,22000.0,29700.0,,,,,34.8,11180600
시흥4동,금천구,연립다세대,매매,40-60㎡,19,보통,해당지역,30000.0,24950.0,35450.0,,,,,50.5,11180600
시흥4동,금천구,연립다세대,매매,60-85㎡,36,높음,법정동,31750.0,28937.5,35000.0,,,,,67.9,11180600
시흥4동,금천구,오피스텔,매매,20㎡이하,60,높음,자치구,11500.0,10375.0,13025.0,,,,,17.6,11180600
